,comm,count,pid,time,time (ms),cn,ues,tool,syscall
390,open5gs-pcrfd,3,36575,13:41:29,0.00589,open5gs,5,sysprocess_read,read
391,open5gs-scpd,1,36560,13:41:29,0.00562,open5gs,5,sysprocess_read,read
394,systemd-journal,248,328,12:57:49,2.222532,open5gs,0,sysprocess_read,read
396,irqbalance,34,687,12:57:49,0.995911,open5gs,0,sysprocess_read,read
406,open5gs-upfd,5,26846,12:57:49,0.062475,open5gs,0,sysprocess_read,read
418,polkitd,12,689,12:57:49,0.030169,open5gs,0,sysprocess_read,read
427,open5gs-smfd,1,26875,12:57:49,0.011292,open5gs,0,sysprocess_read,read
429,ModemManager,6,770,12:57:49,0.009989,open5gs,0,sysprocess_read,read
430,open5gs-nrfd,1,26862,12:57:49,0.009355,open5gs,0,sysprocess_read,read
431,udisksd,6,698,12:57:49,0.009183,open5gs,0,sysprocess_read,read
432,open5gs-pcfd,1,26852,12:57:49,0.00698,open5gs,0,sysprocess_read,read
433,open5gs-scpd,1,26843,12:57:49,0.004035,open5gs,0,sysprocess_read,read
436,amf,1072,18598,22:57:18,16.279574,free5gc,10,sysprocess_read,read
437,udm,1243,18639,22:57:18,4.30112,free5gc,10,sysprocess_read,read
438,udr,1278,18620,22:57:18,3.747558,free5gc,10,sysprocess_read,read
439,nrf,619,18587,22:57:18,2.619939,free5gc,10,sysprocess_read,read
440,systemd-journal,217,328,22:57:18,1.724083,free5gc,10,sysprocess_read,read
441,ausf,485,18654,22:57:18,1.678497,free5gc,10,sysprocess_read,read
442,pcf,317,18629,22:57:18,1.126201,free5gc,10,sysprocess_read,read
443,irqbalance,33,688,22:57:18,0.831837,free5gc,10,sysprocess_read,read
450,polkitd,12,691,22:57:18,0.028482,free5gc,10,sysprocess_read,read
454,ModemManager,6,772,22:57:18,0.012195,free5gc,10,sysprocess_read,read
455,udisksd,6,700,22:57:18,0.01158,free5gc,10,sysprocess_read,read
477,amf,21760,18598,08:18:49,246.145732,free5gc,200,sysprocess_read,read
478,udm,26067,18639,08:18:49,98.439457,free5gc,200,sysprocess_read,read
479,udr,23520,18620,08:18:49,82.104324,free5gc,200,sysprocess_read,read
480,nrf,10368,18587,08:18:49,58.481826,free5gc,200,sysprocess_read,read
481,ausf,9983,18654,08:18:49,44.814364,free5gc,200,sysprocess_read,read
483,pcf,6189,18629,08:18:49,16.280939,free5gc,200,sysprocess_read,read
484,systemd-journal,216,43813,08:18:49,1.615132,free5gc,200,sysprocess_read,read
485,irqbalance,31,688,08:18:49,0.719879,free5gc,200,sysprocess_read,read
492,polkitd,12,691,08:18:49,0.039208,free5gc,200,sysprocess_read,read
496,udisksd,6,700,08:18:49,0.010957,free5gc,200,sysprocess_read,read
499,ModemManager,6,772,08:18:49,0.008896,free5gc,200,sysprocess_read,read
518,amf,5420,18598,06:58:26,66.92936,free5gc,50,sysprocess_read,read
519,udm,6585,18639,06:58:26,23.768746,free5gc,50,sysprocess_read,read
520,udr,6200,18620,06:58:26,18.82637,free5gc,50,sysprocess_read,read
522,nrf,2731,18587,06:58:26,14.833623,free5gc,50,sysprocess_read,read
523,ausf,2662,18654,06:58:26,8.933531,free5gc,50,sysprocess_read,read
524,pcf,1523,18629,06:58:26,4.676988,free5gc,50,sysprocess_read,read
525,systemd-journal,217,43813,06:58:26,1.784386,free5gc,50,sysprocess_read,read
526,irqbalance,33,688,06:58:26,0.956416,free5gc,50,sysprocess_read,read
530,polkitd,12,691,06:58:26,0.05457,free5gc,50,sysprocess_read,read
535,ModemManager,6,772,06:58:26,0.013705,free5gc,50,sysprocess_read,read
537,udisksd,6,700,06:58:26,0.01147,free5gc,50,sysprocess_read,read
561,systemd-journal,273,328,14:25:02,2.081923,open5gs,10,sysprocess_read,read
563,irqbalance,37,687,14:25:02,1.00232,open5gs,10,sysprocess_read,read
586,open5gs-upfd,5,46338,14:25:02,0.043466,open5gs,10,sysprocess_read,read
587,polkitd,12,689,14:25:02,0.033271,open5gs,10,sysprocess_read,read
588,open5gs-smfd,13,46362,14:25:02,0.032434,open5gs,10,sysprocess_read,read
593,udisksd,6,698,14:25:02,0.015977,open5gs,10,sysprocess_read,read
594,ModemManager,6,770,14:25:02,0.013951,open5gs,10,sysprocess_read,read
597,open5gs-pcrfd,3,46344,14:25:02,0.005602,open5gs,10,sysprocess_read,read
598,open5gs-scpd,1,46335,14:25:02,0.005223,open5gs,10,sysprocess_read,read
600,systemd-journal,274,328,15:58:05,2.342735,open5gs,100,sysprocess_read,read
601,irqbalance,33,687,15:58:05,0.914435,open5gs,100,sysprocess_read,read
625,open5gs-upfd,5,65874,15:58:05,0.060359,open5gs,100,sysprocess_read,read
629,polkitd,12,689,15:58:05,0.032399,open5gs,100,sysprocess_read,read
632,udisksd,6,698,15:58:05,0.014634,open5gs,100,sysprocess_read,read
634,open5gs-smfd,1,65924,15:58:05,0.01183,open5gs,100,sysprocess_read,read
635,ModemManager,6,770,15:58:05,0.01164,open5gs,100,sysprocess_read,read
636,open5gs-amfd,1,65873,15:58:05,0.008757,open5gs,100,sysprocess_read,read
637,open5gs-nrfd,1,65875,15:58:05,0.00744,open5gs,100,sysprocess_read,read
638,open5gs-scpd,1,65910,15:58:05,0.006389,open5gs,100,sysprocess_read,read
640,amf,524,18598,21:59:11,8.855495,free5gc,5,sysprocess_read,read
641,udr,596,18620,21:59:11,2.349783,free5gc,5,sysprocess_read,read
642,udm,614,18639,21:59:11,2.220727,free5gc,5,sysprocess_read,read
643,systemd-journal,218,328,21:59:11,1.868619,free5gc,5,sysprocess_read,read
644,nrf,340,18587,21:59:11,1.204358,free5gc,5,sysprocess_read,read
645,irqbalance,28,688,21:59:11,0.820566,free5gc,5,sysprocess_read,read
646,ausf,230,18654,21:59:11,0.738263,free5gc,5,sysprocess_read,read
647,pcf,182,18629,21:59:11,0.697719,free5gc,5,sysprocess_read,read
652,polkitd,11,691,21:59:11,0.027259,free5gc,5,sysprocess_read,read
654,udisksd,6,700,21:59:11,0.023818,free5gc,5,sysprocess_read,read
658,ModemManager,6,772,21:59:11,0.011831,free5gc,5,sysprocess_read,read
680,systemd-journal,303,328,17:42:51,2.750113,open5gs,200,sysprocess_read,read
681,irqbalance,31,687,17:42:51,1.011455,open5gs,200,sysprocess_read,read
702,open5gs-upfd,5,75744,17:42:51,0.048812,open5gs,200,sysprocess_read,read
706,polkitd,12,689,17:42:51,0.033328,open5gs,200,sysprocess_read,read
711,ModemManager,6,770,17:42:51,0.019801,open5gs,200,sysprocess_read,read
714,udisksd,6,698,17:42:51,0.016416,open5gs,200,sysprocess_read,read
715,open5gs-smfd,1,75752,17:42:51,0.012862,open5gs,200,sysprocess_read,read
716,open5gs-amfd,1,75722,17:42:51,0.009005,open5gs,200,sysprocess_read,read
719,systemd-journal,303,328,18:53:28,2.431101,open5gs,300,sysprocess_read,read
721,irqbalance,31,687,18:53:28,0.950032,open5gs,300,sysprocess_read,read
732,open5gs-upfd,5,85563,18:53:28,0.047607,open5gs,300,sysprocess_read,read
745,polkitd,12,689,18:53:28,0.034487,open5gs,300,sysprocess_read,read
752,udisksd,6,698,18:53:28,0.013257,open5gs,300,sysprocess_read,read
753,ModemManager,6,770,18:53:28,0.01318,open5gs,300,sysprocess_read,read
754,open5gs-scpd,1,85593,18:53:28,0.009458,open5gs,300,sysprocess_read,read
755,open5gs-amfd,1,85559,18:53:28,0.008546,open5gs,300,sysprocess_read,read
758,systemd-journal,260,328,14:58:28,2.143091,open5gs,50,sysprocess_read,read
759,irqbalance,40,687,14:58:28,0.871843,open5gs,50,sysprocess_read,read
775,polkitd,12,689,14:58:28,0.043841,open5gs,50,sysprocess_read,read
776,open5gs-upfd,4,56082,14:58:28,0.037206,open5gs,50,sysprocess_read,read
789,open5gs-smfd,1,56132,14:58:28,0.017224,open5gs,50,sysprocess_read,read
791,udisksd,6,698,14:58:28,0.012472,open5gs,50,sysprocess_read,read
792,ModemManager,6,770,14:58:28,0.011241,open5gs,50,sysprocess_read,read
793,open5gs-amfd,1,56080,14:58:28,0.007285,open5gs,50,sysprocess_read,read
797,systemd-journal,217,328,21:22:49,1.910621,free5gc,0,sysprocess_read,read
798,irqbalance,30,688,21:22:49,0.944936,free5gc,0,sysprocess_read,read
799,nrf,45,18587,21:22:49,0.304952,free5gc,0,sysprocess_read,read
800,udr,44,18620,21:22:49,0.283695,free5gc,0,sysprocess_read,read
802,pcf,37,18629,21:22:49,0.223027,free5gc,0,sysprocess_read,read
804,amf,10,18598,21:22:49,0.09802,free5gc,0,sysprocess_read,read
807,polkitd,12,691,21:22:49,0.025914,free5gc,0,sysprocess_read,read
810,udisksd,6,700,21:22:49,0.010095,free5gc,0,sysprocess_read,read
811,ModemManager,6,772,21:22:49,0.00984,free5gc,0,sysprocess_read,read
834,amf,32087,18598,09:08:05,419.129832,free5gc,300,sysprocess_read,read
835,udm,39001,18639,09:08:05,181.625705,free5gc,300,sysprocess_read,read
836,udr,35470,18620,09:08:05,127.093505,free5gc,300,sysprocess_read,read
837,ausf,15130,18654,09:08:05,72.244093,free5gc,300,sysprocess_read,read
838,nrf,15424,18587,09:08:05,70.126163,free5gc,300,sysprocess_read,read
839,pcf,8864,18629,09:08:05,25.674096,free5gc,300,sysprocess_read,read
841,systemd-journal,218,43813,09:08:05,1.76338,free5gc,300,sysprocess_read,read
843,irqbalance,31,688,09:08:05,0.884593,free5gc,300,sysprocess_read,read
848,polkitd,12,691,09:08:05,0.028072,free5gc,300,sysprocess_read,read
852,udisksd,6,700,09:08:05,0.014096,free5gc,300,sysprocess_read,read
855,ModemManager,6,772,09:08:05,0.010171,free5gc,300,sysprocess_read,read
858,amf,10820,18598,07:37:20,111.272437,free5gc,100,sysprocess_read,read
859,udm,12485,18639,07:37:20,56.301215,free5gc,100,sysprocess_read,read
860,udr,11718,18620,07:37:20,41.674957,free5gc,100,sysprocess_read,read
861,nrf,5378,18587,07:37:20,27.993797,free5gc,100,sysprocess_read,read
862,ausf,5346,18654,07:37:20,21.73881,free5gc,100,sysprocess_read,read
864,pcf,3243,18629,07:37:20,9.114731,free5gc,100,sysprocess_read,read
865,systemd-journal,217,43813,07:37:20,1.755873,free5gc,100,sysprocess_read,read
866,irqbalance,34,688,07:37:20,0.799042,free5gc,100,sysprocess_read,read
870,polkitd,12,691,07:37:20,0.031563,free5gc,100,sysprocess_read,read
875,udisksd,6,700,07:37:20,0.012166,free5gc,100,sysprocess_read,read
876,ModemManager,6,772,07:37:20,0.009953,free5gc,100,sysprocess_read,read
879,rsyslogd,243,599,03:28:16,7.439022,oai,300,sysprocess_write,write
881,ausf,37,206634,03:28:16,3.279406,oai,300,sysprocess_write,write
882,udr,50,206652,03:28:16,3.278574,oai,300,sysprocess_write,write
885,smf,136,206651,03:28:16,0.99548,oai,300,sysprocess_write,write
890,udm,42,206631,03:28:16,0.280635,oai,300,sysprocess_write,write
892,nrf,29,206629,03:28:16,0.200264,oai,300,sysprocess_write,write
903,systemd-journal,5,332,03:28:16,0.052745,oai,300,sysprocess_write,write
912,sh,1,206623,03:28:16,0.024879,oai,300,sysprocess_write,write
915,amf,3,203732,03:28:16,0.021448,oai,300,sysprocess_write,write
920,irqbalance,3,593,03:28:16,0.016449,oai,300,sysprocess_write,write
929,udm,42,155720,01:55:57,7.368197,oai,200,sysprocess_write,write
930,rsyslogd,174,599,01:55:57,4.134255,oai,200,sysprocess_write,write
933,smf,136,155734,01:55:57,1.269643,oai,200,sysprocess_write,write
937,udr,50,155737,01:55:57,0.419426,oai,200,sysprocess_write,write
942,ausf,37,155722,01:55:57,0.291615,oai,200,sysprocess_write,write
943,nrf,29,155716,01:55:57,0.211919,oai,200,sysprocess_write,write
946,sh,1,155710,01:55:57,0.14335,oai,200,sysprocess_write,write
956,systemd-journal,5,332,01:55:57,0.053737,oai,200,sysprocess_write,write
959,irqbalance,5,593,01:55:57,0.027713,oai,200,sysprocess_write,write
964,amf,3,153611,01:55:57,0.020757,oai,200,sysprocess_write,write
979,ausf,37,119180,00:23:31,9.069849,oai,100,sysprocess_write,write
980,rsyslogd,229,599,00:23:31,4.039791,oai,100,sysprocess_write,write
981,smf,136,119200,00:23:31,3.392409,oai,100,sysprocess_write,write
985,udr,50,119202,00:23:31,0.77206,oai,100,sysprocess_write,write
989,nrf,29,119177,00:23:31,0.292115,oai,100,sysprocess_write,write
990,udm,42,119181,00:23:31,0.278484,oai,100,sysprocess_write,write
994,irqbalance,6,593,00:23:31,0.115666,oai,100,sysprocess_write,write
1007,systemd-journal,5,332,00:23:31,0.043659,oai,100,sysprocess_write,write
1013,sh,1,119171,00:23:31,0.02312,oai,100,sysprocess_write,write
1014,amf,3,117903,00:23:31,0.022782,oai,100,sysprocess_write,write
1025,udisksd,1,611,00:23:31,0.012507,oai,100,sysprocess_write,write
1029,amf,81,55299,13:07:48,10.40617,oai,0,sysprocess_write,write
1030,rsyslogd,277,599,13:07:48,7.559143,oai,0,sysprocess_write,write
1032,udr,50,55298,13:07:48,3.945902,oai,0,sysprocess_write,write
1035,udm,42,55288,13:07:48,0.999095,oai,0,sysprocess_write,write
1038,smf,136,55297,13:07:48,0.584142,oai,0,sysprocess_write,write
1039,ausf,37,55287,13:07:48,0.498658,oai,0,sysprocess_write,write
1043,nrf,29,55272,13:07:48,0.204278,oai,0,sysprocess_write,write
1059,systemd-journal,6,332,13:07:48,0.070203,oai,0,sysprocess_write,write
1061,polkitd,16,598,13:07:48,0.061708,oai,0,sysprocess_write,write
1069,ModemManager,10,665,13:07:48,0.032638,oai,0,sysprocess_write,write
1073,udisksd,10,611,13:07:48,0.024285,oai,0,sysprocess_write,write
1080,rsyslogd,272,599,22:46:12,8.357553,oai,50,sysprocess_write,write
1081,udm,42,95788,22:46:12,3.234928,oai,50,sysprocess_write,write
1082,udr,50,95807,22:46:12,2.167024,oai,50,sysprocess_write,write
1086,smf,136,95806,22:46:12,0.701348,oai,50,sysprocess_write,write
1088,ausf,37,95787,22:46:12,0.304171,oai,50,sysprocess_write,write
1089,nrf,29,95784,22:46:12,0.240708,oai,50,sysprocess_write,write
1104,systemd-journal,5,332,22:46:12,0.053655,oai,50,sysprocess_write,write
1111,sh,1,95778,22:46:12,0.028353,oai,50,sysprocess_write,write
1115,amf,3,94893,22:46:12,0.018939,oai,50,sysprocess_write,write
1131,rsyslogd,163,599,15:23:49,7.860499,oai,5,sysprocess_write,write
1134,udm,42,66917,15:23:49,0.783881,oai,5,sysprocess_write,write
1135,ausf,37,66914,15:23:49,0.694139,oai,5,sysprocess_write,write
1136,smf,136,66936,15:23:49,0.540044,oai,5,sysprocess_write,write
1137,udr,50,66935,15:23:49,0.368006,oai,5,sysprocess_write,write
1140,nrf,29,66911,15:23:49,0.246422,oai,5,sysprocess_write,write
1158,systemd-journal,5,332,15:23:49,0.043173,oai,5,sysprocess_write,write
1164,sh,1,66905,15:23:49,0.02742,oai,5,sysprocess_write,write
1169,amf,3,66348,15:23:49,0.017573,oai,5,sysprocess_write,write
1179,udm,42,78656,17:00:55,6.292511,oai,10,sysprocess_write,write
1180,rsyslogd,154,599,17:00:55,4.902164,oai,10,sysprocess_write,write
1181,udr,50,78671,17:00:55,3.345532,oai,10,sysprocess_write,write
1184,smf,136,78672,17:00:55,0.427822,oai,10,sysprocess_write,write
1185,ausf,37,78655,17:00:55,0.414461,oai,10,sysprocess_write,write
1187,nrf,29,78653,17:00:55,0.319174,oai,10,sysprocess_write,write
1208,systemd-journal,5,332,17:00:55,0.043844,oai,10,sysprocess_write,write
1222,amf,3,78089,17:00:55,0.013216,oai,10,sysprocess_write,write
1223,sh,1,78647,17:00:55,0.012888,oai,10,sysprocess_write,write
1228,irqbalance,1,593,17:00:55,0.008592,oai,10,sysprocess_write,write
1229,rsyslogd,796,691,16:08:25,11.742376,open5gs,100,sysprocess_write,write
1230,open5gs-scpd,1004,69113,16:08:25,6.295702,open5gs,100,sysprocess_write,write
1231,open5gs-amfd,400,69094,16:08:25,4.491429,open5gs,100,sysprocess_write,write
1232,open5gs-ausfd,200,69108,16:08:25,2.617879,open5gs,100,sysprocess_write,write
1242,open5gs-mmed,16,69118,16:08:25,0.091107,open5gs,100,sysprocess_write,write
1256,polkitd,16,689,16:08:25,0.060098,open5gs,100,sysprocess_write,write
1258,ModemManager,10,770,16:08:25,0.029958,open5gs,100,sysprocess_write,write
1259,udisksd,10,698,16:08:25,0.029087,open5gs,100,sysprocess_write,write
1260,open5gs-hssd,2,69119,16:08:25,0.023355,open5gs,100,sysprocess_write,write
1263,irqbalance,2,687,16:08:25,0.012698,open5gs,100,sysprocess_write,write
1264,open5gs-smfd,6,69146,16:08:25,0.008564,open5gs,100,sysprocess_write,write
1265,rsyslogd,26,691,13:08:04,4.675183,open5gs,0,sysprocess_write,write
1266,open5gs-scpd,28,30038,13:08:04,0.492863,open5gs,0,sysprocess_write,write
1278,polkitd,16,689,13:08:04,0.073014,open5gs,0,sysprocess_write,write
1281,open5gs-bsfd,4,30022,13:08:04,0.066848,open5gs,0,sysprocess_write,write
1287,open5gs-sgwcd,2,30035,13:08:04,0.035373,open5gs,0,sysprocess_write,write
1294,ModemManager,10,770,13:08:04,0.022574,open5gs,0,sysprocess_write,write
1295,udisksd,10,698,13:08:04,0.022567,open5gs,0,sysprocess_write,write
1298,rsyslogd,36,691,13:51:44,2.609182,open5gs,5,sysprocess_write,write
1299,open5gs-scpd,26,39774,13:51:44,0.560431,open5gs,5,sysprocess_write,write
1301,open5gs-amfd,20,39749,13:51:44,0.315577,open5gs,5,sysprocess_write,write
1307,open5gs-bsfd,4,39771,13:51:44,0.112899,open5gs,5,sysprocess_write,write
1311,polkitd,19,689,13:51:44,0.069696,open5gs,5,sysprocess_write,write
1320,udisksd,15,698,13:51:44,0.038723,open5gs,5,sysprocess_write,write
1323,ModemManager,15,770,13:51:44,0.031326,open5gs,5,sysprocess_write,write
1329,irqbalance,3,687,13:51:44,0.018493,open5gs,5,sysprocess_write,write
1330,open5gs-scpd,13082,88811,19:03:43,83.55024,open5gs,300,sysprocess_write,write
1331,rsyslogd,5128,691,19:03:43,46.949048,open5gs,300,sysprocess_write,write
1341,open5gs-bsfd,4,88805,19:03:43,0.060514,open5gs,300,sysprocess_write,write
1351,polkitd,16,689,19:03:43,0.037728,open5gs,300,sysprocess_write,write
1355,open5gs-amfd,2,88785,19:03:43,0.032845,open5gs,300,sysprocess_write,write
1357,udisksd,10,698,19:03:43,0.030149,open5gs,300,sysprocess_write,write
1359,ModemManager,10,770,19:03:43,0.017579,open5gs,300,sysprocess_write,write
1361,irqbalance,1,687,19:03:43,0.00983,open5gs,300,sysprocess_write,write
1362,open5gs-scpd,1212,59316,15:08:44,10.025081,open5gs,50,sysprocess_write,write
1363,rsyslogd,522,691,15:08:44,8.947421,open5gs,50,sysprocess_write,write
1367,open5gs-bsfd,4,59312,15:08:44,0.113998,open5gs,50,sysprocess_write,write
1368,polkitd,16,689,15:08:44,0.085363,open5gs,50,sysprocess_write,write
1373,ModemManager,10,770,15:08:44,0.032719,open5gs,50,sysprocess_write,write
1374,udisksd,10,698,15:08:44,0.03168,open5gs,50,sysprocess_write,write
1378,irqbalance,4,687,15:08:44,0.024221,open5gs,50,sysprocess_write,write
1394,open5gs-scpd,11104,78933,17:53:07,76.055768,open5gs,200,sysprocess_write,write
1395,rsyslogd,4507,691,17:53:07,37.497737,open5gs,200,sysprocess_write,write
1402,polkitd,16,689,17:53:07,0.066023,open5gs,200,sysprocess_write,write
1411,open5gs-amfd,2,78930,17:53:07,0.036493,open5gs,200,sysprocess_write,write
1415,ModemManager,10,770,17:53:07,0.027099,open5gs,200,sysprocess_write,write
1416,udisksd,10,698,17:53:07,0.026663,open5gs,200,sysprocess_write,write
1419,irqbalance,4,687,17:53:07,0.017284,open5gs,200,sysprocess_write,write
1425,rsyslogd,67,691,14:35:17,1.207437,open5gs,10,sysprocess_write,write
1426,open5gs-scpd,104,49522,14:35:17,0.880489,open5gs,10,sysprocess_write,write
1427,open5gs-amfd,40,49520,14:35:17,0.555824,open5gs,10,sysprocess_write,write
1429,open5gs-ausfd,20,49528,14:35:17,0.216747,open5gs,10,sysprocess_write,write
1438,polkitd,17,689,14:35:17,0.044252,open5gs,10,sysprocess_write,write
1446,udisksd,8,698,14:35:17,0.034615,open5gs,10,sysprocess_write,write
1448,ModemManager,7,770,14:35:17,0.023906,open5gs,10,sysprocess_write,write
1451,irqbalance,3,687,14:35:17,0.00996,open5gs,10,sysprocess_write,write
1456,amf,16088,18598,09:18:10,1935.766432,free5gc,300,sysprocess_write,write
1457,udm,22730,18639,09:18:10,593.589035,free5gc,300,sysprocess_write,write
1458,udr,21777,18620,09:18:10,512.643155,free5gc,300,sysprocess_write,write
1459,nrf,11847,18587,09:18:10,311.066807,free5gc,300,sysprocess_write,write
1460,ausf,7742,18654,09:18:10,263.382836,free5gc,300,sysprocess_write,write
1461,pcf,4932,18629,09:18:10,77.000922,free5gc,300,sysprocess_write,write
1463,rsyslogd,20,35679,09:18:10,3.572883,free5gc,300,sysprocess_write,write
1465,polkitd,16,691,09:18:10,0.093098,free5gc,300,sysprocess_write,write
1466,ModemManager,10,772,09:18:10,0.030947,free5gc,300,sysprocess_write,write
1467,udisksd,10,700,09:18:10,0.030385,free5gc,300,sysprocess_write,write
1471,irqbalance,1,688,09:18:10,0.004622,free5gc,300,sysprocess_write,write
1472,amf,10410,18598,08:28:54,1233.549805,free5gc,200,sysprocess_write,write
1473,udm,15033,18639,08:28:54,377.31209,free5gc,200,sysprocess_write,write
1474,udr,14415,18620,08:28:54,349.916809,free5gc,200,sysprocess_write,write
1475,nrf,7699,18587,08:28:54,319.696385,free5gc,200,sysprocess_write,write
1476,ausf,5203,18654,08:28:54,131.483039,free5gc,200,sysprocess_write,write
